Date,Region,Sales_Rep,Product,Category,Quantity,Unit_Price,Discount,Revenue,Returned,Channel
2023-08-05,South,David Lee,DataKit Pro,Software,12,199.99,0.1,2159.89,No,Online
2023-08-05,West,Liam Clark,Accessory Pack,Accessories,5,49.99,0.15,212.46,No,Online
2023-08-05,South,Frank Davis,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Online
2023-08-06,North,Carol White,CoreLink 200,Hardware,18,149.99,0.1,2429.84,No,Online
2023-08-06,East,Henry Lopez,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Retail
2023-08-07,East,Henry Lopez,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2023-08-08,South,Frank Davis,DataKit Pro,Software,7,199.99,0,1399.93,No,Direct
2023-08-08,West,Karen Hall,Accessory Pack,Accessories,20,49.99,0.15,849.83,No,Online
2023-08-08,West,Liam Clark,CoreLink 200,Hardware,12,149.99,0.05,1709.89,No,Retail
2023-08-08,East,Henry Lopez,Starter Bundle,Bundle,9,89.99,0.1,728.92,No,Direct
2023-08-08,North,Bob Smith,ProSuite X1,Software,16,299.99,0.1,4319.86,No,Direct
2023-08-08,South,Frank Davis,CoreLink 200,Hardware,5,149.99,0.05,712.45,No,Retail
2023-08-09,West,Jack Taylor,CoreLink 200,Hardware,4,149.99,0.05,569.96,No,Direct
2023-08-10,North,Bob Smith,Accessory Pack,Accessories,14,49.99,0.05,664.87,No,Direct
2023-08-10,North,Carol White,DataKit Pro,Software,5,199.99,0,999.95,No,Online
2023-08-11,North,Alice Johnson,DataKit Pro,Software,4,199.99,0.1,719.96,No,Retail
2023-08-11,North,Carol White,CoreLink 200,Hardware,16,149.99,0,2399.84,No,Direct
2023-08-11,West,Karen Hall,Accessory Pack,Accessories,4,49.99,0,199.96,No,Online
2023-08-11,East,Isla Moore,ProSuite X1,Software,2,299.99,0.05,569.98,No,Retail
2023-08-11,East,Grace Kim,DataKit Pro,Software,15,199.99,0,2999.85,No,Retail
2023-08-12,North,Alice Johnson,Starter Bundle,Bundle,12,89.99,0.15,917.9,No,Online
2023-08-12,North,Alice Johnson,Starter Bundle,Bundle,11,89.99,0,989.89,No,Retail
2023-08-12,East,Henry Lopez,Starter Bundle,Bundle,19,89.99,0,1709.81,No,Retail
2023-08-13,East,Henry Lopez,Starter Bundle,Bundle,20,89.99,0.1,1619.82,No,Retail
2023-08-14,West,Liam Clark,ProSuite X1,Software,1,299.99,0,299.99,No,Online
2023-08-14,North,Alice Johnson,Starter Bundle,Bundle,11,89.99,0.15,841.41,No,Retail
2023-08-14,North,Carol White,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2023-08-15,South,David Lee,CoreLink 200,Hardware,18,149.99,0.1,2429.84,No,Retail
2023-08-15,East,Grace Kim,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2023-08-16,East,Henry Lopez,Starter Bundle,Bundle,2,89.99,0.1,161.98,No,Online
2023-08-17,North,Carol White,DataKit Pro,Software,13,199.99,0,2599.87,No,Online
2023-08-17,East,Isla Moore,Starter Bundle,Bundle,7,89.99,0.1,566.94,No,Direct
2023-08-17,North,Bob Smith,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Retail
2023-08-18,North,Bob Smith,ProSuite X1,Software,11,299.99,0,3299.89,No,Retail
2023-08-18,South,Emma Brown,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Direct
2023-08-19,East,Isla Moore,Accessory Pack,Accessories,20,49.99,0,999.8,No,Online
2023-08-19,South,Emma Brown,Starter Bundle,Bundle,5,89.99,0,449.95,No,Direct
2023-08-19,West,Karen Hall,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Online
2023-08-19,South,David Lee,CoreLink 200,Hardware,5,149.99,0.1,674.96,No,Online
2023-08-19,East,Grace Kim,DataKit Pro,Software,5,199.99,0,999.95,No,Direct
2023-08-20,West,Karen Hall,Starter Bundle,Bundle,10,89.99,0.1,809.91,No,Retail
2023-08-20,North,Bob Smith,ProSuite X1,Software,9,299.99,0.05,2564.91,No,Direct
2023-08-20,North,Carol White,Accessory Pack,Accessories,4,49.99,0.1,179.96,No,Online
2023-08-20,East,Grace Kim,ProSuite X1,Software,13,299.99,0,3899.87,No,Online
2023-08-20,South,Frank Davis,Accessory Pack,Accessories,14,49.99,0,699.86,No,Retail
2023-08-20,West,Liam Clark,DataKit Pro,Software,5,199.99,0,999.95,No,Online
2023-08-21,North,Bob Smith,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Retail
2023-08-21,North,Carol White,Starter Bundle,Bundle,2,89.99,0,179.98,No,Retail
2023-08-22,North,Alice Johnson,ProSuite X1,Software,8,299.99,0,2399.92,No,Retail
2023-08-22,East,Henry Lopez,ProSuite X1,Software,3,299.99,0.15,764.97,No,Direct
2023-08-22,East,Isla Moore,Accessory Pack,Accessories,8,49.99,0.05,379.92,No,Online
2023-08-23,North,Alice Johnson,CoreLink 200,Hardware,3,149.99,0.1,404.97,No,Direct
2023-08-23,East,Isla Moore,ProSuite X1,Software,10,299.99,0.05,2849.9,No,Online
2023-08-23,East,Grace Kim,CoreLink 200,Hardware,11,149.99,0.05,1567.4,No,Direct
2023-08-24,East,Grace Kim,DataKit Pro,Software,20,199.99,0,3999.8,No,Direct
2023-08-24,South,Frank Davis,DataKit Pro,Software,14,199.99,0.15,2379.88,No,Online
2023-08-24,South,David Lee,CoreLink 200,Hardware,6,149.99,0.05,854.94,No,Online
2023-08-26,North,Bob Smith,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Direct
2023-08-26,South,David Lee,CoreLink 200,Hardware,11,149.99,0,1649.89,Yes,Direct
2023-08-26,East,Henry Lopez,CoreLink 200,Hardware,2,149.99,0.1,269.98,No,Direct
2023-08-27,South,David Lee,Accessory Pack,Accessories,16,49.99,0,799.84,No,Direct
2023-08-28,North,Bob Smith,Starter Bundle,Bundle,9,89.99,0.1,728.92,No,Online
2023-08-29,East,Henry Lopez,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Online
2023-08-30,South,David Lee,Accessory Pack,Accessories,4,49.99,0.1,179.96,No,Direct
2023-08-30,West,Jack Taylor,CoreLink 200,Hardware,19,149.99,0.15,2422.34,No,Online
2023-08-30,North,Bob Smith,Starter Bundle,Bundle,10,89.99,0,899.9,No,Online
2023-08-30,East,Henry Lopez,Starter Bundle,Bundle,17,89.99,0.1,1376.85,No,Direct
2023-08-31,West,Jack Taylor,CoreLink 200,Hardware,18,149.99,0.1,2429.84,No,Direct
2023-08-31,East,Henry Lopez,Accessory Pack,Accessories,19,49.99,0,949.81,No,Online
2023-09-01,South,Frank Davis,Starter Bundle,Bundle,15,89.99,0.05,1282.36,No,Direct
2023-09-01,East,Henry Lopez,CoreLink 200,Hardware,7,149.99,0.1,944.94,No,Online
2023-09-01,West,Liam Clark,CoreLink 200,Hardware,5,149.99,0,749.95,No,Online
2023-09-02,North,Alice Johnson,ProSuite X1,Software,14,299.99,0,4199.86,No,Direct
2023-09-02,North,Alice Johnson,DataKit Pro,Software,1,199.99,0,199.99,No,Retail
2023-09-03,South,Emma Brown,Accessory Pack,Accessories,1,49.99,0.1,44.99,No,Online
2023-09-03,South,Emma Brown,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Direct
2023-09-04,West,Jack Taylor,ProSuite X1,Software,17,299.99,0,5099.83,No,Direct
2023-09-04,South,David Lee,ProSuite X1,Software,20,299.99,0,5999.8,No,Direct
2023-09-04,East,Grace Kim,Accessory Pack,Accessories,19,49.99,0,949.81,No,Retail
2023-09-05,West,Jack Taylor,CoreLink 200,Hardware,15,149.99,0,2249.85,No,Online
2023-09-05,East,Grace Kim,DataKit Pro,Software,7,199.99,0,1399.93,No,Retail
2023-09-06,North,Carol White,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Direct
2023-09-06,West,Jack Taylor,Starter Bundle,Bundle,13,89.99,0.1,1052.88,No,Retail
2023-09-07,East,Isla Moore,Accessory Pack,Accessories,12,49.99,0.05,569.89,No,Retail
2023-09-07,West,Liam Clark,Starter Bundle,Bundle,17,89.99,0,1529.83,No,Retail
2023-09-08,West,Liam Clark,DataKit Pro,Software,6,199.99,0,1199.94,No,Retail
2023-09-08,West,Karen Hall,Starter Bundle,Bundle,3,89.99,0.15,229.47,No,Retail
2023-09-09,South,David Lee,ProSuite X1,Software,6,299.99,0,1799.94,No,Online
2023-09-09,West,Liam Clark,Starter Bundle,Bundle,4,89.99,0.15,305.97,No,Direct
2023-09-10,East,Isla Moore,DataKit Pro,Software,5,199.99,0,999.95,No,Direct
2023-09-11,North,Carol White,Starter Bundle,Bundle,17,89.99,0.15,1300.36,No,Direct
2023-09-11,West,Karen Hall,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Retail
2023-09-11,East,Henry Lopez,Accessory Pack,Accessories,8,49.99,0.1,359.93,No,Direct
2023-09-11,North,Bob Smith,ProSuite X1,Software,18,299.99,0,5399.82,No,Retail
2023-09-11,South,Frank Davis,Accessory Pack,Accessories,6,49.99,0,299.94,No,Online
2023-09-11,North,Bob Smith,ProSuite X1,Software,13,299.99,0.15,3314.89,No,Direct
2023-09-12,North,Alice Johnson,ProSuite X1,Software,17,299.99,0,5099.83,No,Retail
2023-09-13,North,Bob Smith,ProSuite X1,Software,5,299.99,0,1499.95,Yes,Online
2023-09-13,North,Bob Smith,CoreLink 200,Hardware,16,149.99,0,2399.84,No,Online
2023-09-13,North,Alice Johnson,ProSuite X1,Software,5,299.99,0.05,1424.95,No,Online
2023-09-14,West,Karen Hall,DataKit Pro,Software,13,199.99,0.05,2469.88,No,Retail
2023-09-14,North,Bob Smith,DataKit Pro,Software,2,199.99,0.05,379.98,No,Direct
2023-09-14,North,Alice Johnson,Accessory Pack,Accessories,16,49.99,0,799.84,No,Direct
2023-09-14,West,Karen Hall,Accessory Pack,Accessories,16,49.99,0,799.84,No,Retail
2023-09-14,South,David Lee,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Direct
2023-09-14,South,Emma Brown,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2023-09-15,West,Karen Hall,DataKit Pro,Software,11,199.99,0.15,1869.91,No,Online
2023-09-16,East,Isla Moore,CoreLink 200,Hardware,14,149.99,0.05,1994.87,No,Retail
2023-09-16,South,Emma Brown,CoreLink 200,Hardware,17,149.99,0.1,2294.85,No,Online
2023-09-16,East,Isla Moore,CoreLink 200,Hardware,16,149.99,0.15,2039.86,No,Online
2023-09-17,North,Bob Smith,ProSuite X1,Software,12,299.99,0,3599.88,No,Direct
2023-09-17,West,Karen Hall,Accessory Pack,Accessories,17,49.99,0,849.83,No,Online
2023-09-18,North,Alice Johnson,ProSuite X1,Software,10,299.99,0.05,2849.9,No,Online
2023-09-19,North,Bob Smith,Starter Bundle,Bundle,5,89.99,0,449.95,No,Retail
2023-09-19,West,Karen Hall,DataKit Pro,Software,19,199.99,0,3799.81,No,Direct
2023-09-19,East,Isla Moore,Starter Bundle,Bundle,12,89.99,0.15,917.9,No,Retail
2023-09-19,East,Henry Lopez,Accessory Pack,Accessories,15,49.99,0.15,637.37,No,Retail
2023-09-20,South,Emma Brown,CoreLink 200,Hardware,9,149.99,0.05,1282.41,No,Online
2023-09-21,East,Grace Kim,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2023-09-21,North,Carol White,CoreLink 200,Hardware,18,149.99,0.15,2294.85,No,Online
2023-09-21,South,Emma Brown,ProSuite X1,Software,14,299.99,0,4199.86,No,Retail
2023-09-22,North,Bob Smith,ProSuite X1,Software,13,299.99,0,3899.87,No,Direct
2023-09-22,South,Frank Davis,CoreLink 200,Hardware,3,149.99,0,449.97,No,Direct
2023-09-22,West,Karen Hall,Starter Bundle,Bundle,13,89.99,0.05,1111.38,No,Retail
2023-09-22,South,Frank Davis,Starter Bundle,Bundle,20,89.99,0.1,1619.82,No,Direct
2023-09-22,East,Henry Lopez,ProSuite X1,Software,18,299.99,0,5399.82,No,Direct
2023-09-22,West,Karen Hall,Starter Bundle,Bundle,5,89.99,0,449.95,No,Retail
2023-09-23,South,Emma Brown,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Online
2023-09-23,West,Karen Hall,Starter Bundle,Bundle,2,89.99,0.1,161.98,No,Direct
2023-09-23,South,Frank Davis,ProSuite X1,Software,5,299.99,0,1499.95,No,Direct
2023-09-23,West,Karen Hall,Accessory Pack,Accessories,4,49.99,0.15,169.97,No,Retail
2023-09-23,West,Jack Taylor,DataKit Pro,Software,6,199.99,0,1199.94,No,Direct
2023-09-25,West,Jack Taylor,Starter Bundle,Bundle,9,89.99,0,809.91,No,Direct
2023-09-25,East,Isla Moore,Accessory Pack,Accessories,1,49.99,0,49.99,No,Online
2023-09-25,East,Henry Lopez,Starter Bundle,Bundle,15,89.99,0.05,1282.36,No,Online
2023-09-25,East,Henry Lopez,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2023-09-25,North,Alice Johnson,Starter Bundle,Bundle,7,89.99,0,629.93,No,Retail
2023-09-26,South,Frank Davis,Starter Bundle,Bundle,18,89.99,0.15,1376.85,No,Online
2023-09-26,West,Liam Clark,CoreLink 200,Hardware,4,149.99,0.15,509.97,No,Online
2023-09-26,South,David Lee,ProSuite X1,Software,16,299.99,0,4799.84,No,Online
2023-09-27,South,Emma Brown,Starter Bundle,Bundle,10,89.99,0,899.9,No,Retail
2023-09-27,South,Frank Davis,Starter Bundle,Bundle,7,89.99,0.05,598.43,No,Online
2023-09-28,North,Alice Johnson,Accessory Pack,Accessories,5,49.99,0,249.95,No,Online
2023-09-28,East,Henry Lopez,DataKit Pro,Software,1,199.99,0.05,189.99,No,Online
2023-09-28,South,Emma Brown,CoreLink 200,Hardware,18,149.99,0.1,2429.84,No,Retail
2023-09-29,East,Henry Lopez,DataKit Pro,Software,4,199.99,0,799.96,No,Direct
2023-09-29,North,Carol White,Accessory Pack,Accessories,13,49.99,0,649.87,No,Retail
2023-09-29,North,Carol White,ProSuite X1,Software,12,299.99,0.05,3419.89,No,Retail
2023-09-30,West,Karen Hall,CoreLink 200,Hardware,20,149.99,0.05,2849.81,No,Direct
2023-09-30,South,David Lee,Accessory Pack,Accessories,4,49.99,0,199.96,No,Direct
2023-10-01,North,Bob Smith,CoreLink 200,Hardware,19,149.99,0.1,2564.83,No,Retail
2023-10-01,West,Karen Hall,Starter Bundle,Bundle,12,89.99,0.15,917.9,No,Retail
2023-10-01,East,Isla Moore,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Retail
2023-10-02,North,Bob Smith,CoreLink 200,Hardware,6,149.99,0,899.94,No,Retail
2023-10-02,West,Jack Taylor,DataKit Pro,Software,7,199.99,0,1399.93,No,Direct
2023-10-02,West,Liam Clark,DataKit Pro,Software,11,199.99,0.15,1869.91,No,Retail
2023-10-03,East,Henry Lopez,Starter Bundle,Bundle,5,89.99,0,449.95,No,Retail
2023-10-03,North,Alice Johnson,ProSuite X1,Software,3,299.99,0.15,764.97,No,Direct
2023-10-03,West,Liam Clark,ProSuite X1,Software,7,299.99,0.05,1994.93,No,Retail
2023-10-03,South,Frank Davis,DataKit Pro,Software,16,199.99,0.15,2719.86,No,Direct
2023-10-03,South,Frank Davis,CoreLink 200,Hardware,19,149.99,0.15,2422.34,No,Direct
2023-10-04,South,Frank Davis,Starter Bundle,Bundle,13,89.99,0,1169.87,No,Direct
2023-10-04,East,Isla Moore,Starter Bundle,Bundle,10,89.99,0,899.9,No,Direct
2023-10-04,North,Alice Johnson,ProSuite X1,Software,17,299.99,0.15,4334.86,No,Direct
2023-10-05,East,Grace Kim,ProSuite X1,Software,20,299.99,0.15,5099.83,No,Online
2023-10-05,West,Liam Clark,CoreLink 200,Hardware,9,149.99,0.15,1147.42,No,Online
2023-10-06,West,Liam Clark,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Online
2023-10-06,North,Carol White,Starter Bundle,Bundle,5,89.99,0.15,382.46,No,Direct
2023-10-06,East,Isla Moore,ProSuite X1,Software,20,299.99,0.05,5699.81,No,Direct
2023-10-07,West,Karen Hall,Starter Bundle,Bundle,8,89.99,0.05,683.92,No,Retail
2023-10-07,West,Jack Taylor,Accessory Pack,Accessories,15,49.99,0.15,637.37,No,Online
2023-10-07,West,Karen Hall,Starter Bundle,Bundle,20,89.99,0.05,1709.81,No,Direct
2023-10-07,South,David Lee,CoreLink 200,Hardware,9,149.99,0.15,1147.42,No,Online
2023-10-08,West,Liam Clark,DataKit Pro,Software,16,199.99,0,3199.84,No,Retail
2023-10-08,North,Alice Johnson,DataKit Pro,Software,6,199.99,0,1199.94,No,Direct
2023-10-09,East,Henry Lopez,DataKit Pro,Software,2,199.99,0.1,359.98,No,Online
2023-10-09,West,Jack Taylor,Accessory Pack,Accessories,9,49.99,0.05,427.41,No,Direct
2023-10-09,South,David Lee,Accessory Pack,Accessories,5,49.99,0.05,237.45,No,Retail
2023-10-09,East,Isla Moore,Starter Bundle,Bundle,17,89.99,0,1529.83,No,Direct
2023-10-09,South,Frank Davis,Accessory Pack,Accessories,5,49.99,0.15,212.46,No,Retail
2023-10-09,South,Emma Brown,Accessory Pack,Accessories,2,49.99,0.1,89.98,No,Online
2023-10-10,South,David Lee,Starter Bundle,Bundle,3,89.99,0.15,229.47,No,Direct
2023-10-10,South,Frank Davis,ProSuite X1,Software,2,299.99,0.15,509.98,No,Online
2023-10-10,South,David Lee,ProSuite X1,Software,15,299.99,0,4499.85,No,Retail
2023-10-10,North,Carol White,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Retail
2023-10-11,West,Liam Clark,DataKit Pro,Software,9,199.99,0.05,1709.91,No,Retail
2023-10-11,East,Grace Kim,DataKit Pro,Software,10,199.99,0,1999.9,No,Retail
2023-10-11,North,Bob Smith,Starter Bundle,Bundle,11,89.99,0,989.89,No,Retail
2023-10-11,North,Alice Johnson,CoreLink 200,Hardware,17,149.99,0.1,2294.85,No,Direct
2023-10-12,North,Alice Johnson,Starter Bundle,Bundle,11,89.99,0,989.89,No,Retail
2023-10-12,West,Karen Hall,ProSuite X1,Software,16,299.99,0,4799.84,No,Online
2023-10-12,North,Carol White,DataKit Pro,Software,18,199.99,0.15,3059.85,No,Online
2023-10-13,East,Isla Moore,Accessory Pack,Accessories,13,49.99,0.15,552.39,No,Direct
2023-10-13,West,Jack Taylor,Starter Bundle,Bundle,19,89.99,0.1,1538.83,No,Retail
2023-10-13,East,Grace Kim,CoreLink 200,Hardware,10,149.99,0.15,1274.91,No,Direct
2023-10-13,South,Emma Brown,ProSuite X1,Software,4,299.99,0,1199.96,No,Online
2023-10-13,South,David Lee,DataKit Pro,Software,18,199.99,0.1,3239.84,No,Online
2023-10-13,West,Karen Hall,Accessory Pack,Accessories,17,49.99,0,849.83,No,Retail
2023-10-14,East,Henry Lopez,Accessory Pack,Accessories,11,49.99,0.05,522.4,No,Retail
2023-10-15,North,Bob Smith,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Retail
2023-10-15,East,Henry Lopez,CoreLink 200,Hardware,9,149.99,0.1,1214.92,No,Retail
2023-10-17,West,Karen Hall,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Direct
2023-10-17,North,Carol White,CoreLink 200,Hardware,17,149.99,0.1,2294.85,No,Online
2023-10-17,South,Frank Davis,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2023-10-18,West,Karen Hall,DataKit Pro,Software,1,199.99,0.15,169.99,No,Online
2023-10-18,South,Frank Davis,Accessory Pack,Accessories,9,49.99,0,449.91,No,Online
2023-10-18,East,Grace Kim,ProSuite X1,Software,1,299.99,0.1,269.99,No,Direct
2023-10-18,West,Liam Clark,CoreLink 200,Hardware,15,149.99,0,2249.85,No,Retail
2023-10-18,South,Frank Davis,DataKit Pro,Software,4,199.99,0.1,719.96,No,Direct
2023-10-19,North,Carol White,Accessory Pack,Accessories,1,49.99,0.05,47.49,No,Retail
2023-10-20,East,Grace Kim,CoreLink 200,Hardware,9,149.99,0,1349.91,No,Retail
2023-10-20,South,David Lee,Accessory Pack,Accessories,17,49.99,0.1,764.85,No,Direct
2023-10-20,West,Jack Taylor,Starter Bundle,Bundle,10,89.99,0.1,809.91,No,Direct
2023-10-20,West,Jack Taylor,Starter Bundle,Bundle,17,89.99,0.15,1300.36,No,Retail
2023-10-21,South,Emma Brown,DataKit Pro,Software,19,199.99,0,3799.81,No,Online
2023-10-22,West,Liam Clark,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2023-10-22,North,Bob Smith,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Direct
2023-10-23,South,David Lee,DataKit Pro,Software,7,199.99,0,1399.93,No,Retail
2023-10-23,North,Alice Johnson,DataKit Pro,Software,9,199.99,0,1799.91,No,Retail
2023-10-24,West,Jack Taylor,DataKit Pro,Software,15,199.99,0.1,2699.87,No,Online
2023-10-25,West,Liam Clark,Starter Bundle,Bundle,8,89.99,0,719.92,No,Direct
2023-10-25,East,Isla Moore,DataKit Pro,Software,14,199.99,0,2799.86,No,Retail
2023-10-26,East,Isla Moore,ProSuite X1,Software,2,299.99,0,599.98,No,Direct
2023-10-26,North,Bob Smith,ProSuite X1,Software,12,299.99,0.1,3239.89,Yes,Retail
2023-10-26,South,David Lee,DataKit Pro,Software,7,199.99,0.15,1189.94,No,Retail
2023-10-26,South,Frank Davis,ProSuite X1,Software,3,299.99,0.15,764.97,No,Direct
2023-10-27,East,Isla Moore,CoreLink 200,Hardware,17,149.99,0.15,2167.36,No,Online
2023-10-27,West,Karen Hall,Starter Bundle,Bundle,13,89.99,0,1169.87,No,Retail
2023-10-28,North,Bob Smith,DataKit Pro,Software,15,199.99,0,2999.85,No,Online
2023-10-29,South,David Lee,ProSuite X1,Software,19,299.99,0.05,5414.82,No,Direct
2023-10-29,North,Bob Smith,CoreLink 200,Hardware,4,149.99,0,599.96,No,Retail
2023-10-29,West,Jack Taylor,DataKit Pro,Software,14,199.99,0.1,2519.87,No,Direct
2023-10-29,West,Jack Taylor,ProSuite X1,Software,6,299.99,0,1799.94,No,Online
2023-10-29,West,Jack Taylor,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2023-10-30,South,David Lee,CoreLink 200,Hardware,8,149.99,0.05,1139.92,No,Online
2023-10-30,South,Frank Davis,ProSuite X1,Software,3,299.99,0,899.97,No,Direct
2023-10-30,South,Emma Brown,CoreLink 200,Hardware,1,149.99,0.1,134.99,No,Online
2023-10-31,South,Emma Brown,Accessory Pack,Accessories,3,49.99,0,149.97,No,Direct
2023-10-31,North,Carol White,CoreLink 200,Hardware,6,149.99,0,899.94,No,Online
2023-10-31,West,Liam Clark,Starter Bundle,Bundle,16,89.99,0.05,1367.85,No,Direct
2023-11-01,East,Isla Moore,Starter Bundle,Bundle,15,89.99,0.1,1214.87,No,Retail
2023-11-02,East,Isla Moore,DataKit Pro,Software,14,199.99,0.15,2379.88,Yes,Retail
2023-11-03,East,Isla Moore,Accessory Pack,Accessories,18,49.99,0.05,854.83,No,Retail
2023-11-03,East,Grace Kim,ProSuite X1,Software,13,299.99,0.05,3704.88,No,Direct
2023-11-03,West,Karen Hall,DataKit Pro,Software,4,199.99,0.05,759.96,No,Online
2023-11-04,East,Grace Kim,Accessory Pack,Accessories,19,49.99,0.15,807.34,No,Direct
2023-11-04,East,Grace Kim,ProSuite X1,Software,11,299.99,0,3299.89,No,Direct
2023-11-04,West,Karen Hall,DataKit Pro,Software,8,199.99,0.1,1439.93,No,Direct
2023-11-04,South,Frank Davis,ProSuite X1,Software,13,299.99,0.05,3704.88,Yes,Retail
2023-11-04,North,Alice Johnson,CoreLink 200,Hardware,18,149.99,0.15,2294.85,No,Direct
2023-11-05,East,Isla Moore,CoreLink 200,Hardware,4,149.99,0.1,539.96,No,Online
2023-11-05,East,Henry Lopez,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Retail
2023-11-05,East,Isla Moore,Accessory Pack,Accessories,16,49.99,0,799.84,No,Direct
2023-11-06,West,Jack Taylor,DataKit Pro,Software,2,199.99,0,399.98,No,Retail
2023-11-06,East,Henry Lopez,DataKit Pro,Software,4,199.99,0,799.96,No,Direct
2023-11-06,West,Karen Hall,ProSuite X1,Software,6,299.99,0.15,1529.95,No,Direct
2023-11-07,South,Emma Brown,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Online
2023-11-08,East,Grace Kim,Starter Bundle,Bundle,19,89.99,0.1,1538.83,No,Retail
2023-11-08,West,Liam Clark,CoreLink 200,Hardware,3,149.99,0.1,404.97,Yes,Direct
2023-11-08,North,Bob Smith,CoreLink 200,Hardware,9,149.99,0,1349.91,No,Online
2023-11-09,South,Frank Davis,CoreLink 200,Hardware,7,149.99,0.05,997.43,No,Direct
2023-11-11,South,David Lee,DataKit Pro,Software,19,199.99,0,3799.81,No,Retail
2023-11-11,South,Emma Brown,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Retail
2023-11-11,West,Karen Hall,CoreLink 200,Hardware,9,149.99,0.1,1214.92,No,Online
2023-11-11,South,Frank Davis,CoreLink 200,Hardware,16,149.99,0.15,2039.86,No,Retail
2023-11-11,North,Bob Smith,Accessory Pack,Accessories,11,49.99,0.1,494.9,No,Retail
2023-11-12,West,Karen Hall,CoreLink 200,Hardware,4,149.99,0,599.96,No,Retail
2023-11-12,East,Henry Lopez,CoreLink 200,Hardware,5,149.99,0,749.95,Yes,Direct
2023-11-12,North,Bob Smith,Accessory Pack,Accessories,8,49.99,0.05,379.92,No,Retail
2023-11-13,South,Frank Davis,Starter Bundle,Bundle,8,89.99,0.1,647.93,No,Online
2023-11-13,South,David Lee,Accessory Pack,Accessories,17,49.99,0.15,722.36,No,Direct
2023-11-14,West,Jack Taylor,Accessory Pack,Accessories,3,49.99,0,149.97,No,Direct
2023-11-14,East,Isla Moore,Accessory Pack,Accessories,6,49.99,0.05,284.94,No,Online
2023-11-15,East,Grace Kim,Accessory Pack,Accessories,15,49.99,0,749.85,No,Retail
2023-11-15,North,Carol White,ProSuite X1,Software,1,299.99,0.05,284.99,No,Online
2023-11-15,South,David Lee,Starter Bundle,Bundle,10,89.99,0.1,809.91,No,Retail
2023-11-15,South,Frank Davis,Starter Bundle,Bundle,11,89.99,0.1,890.9,No,Online
2023-11-15,East,Isla Moore,CoreLink 200,Hardware,4,149.99,0,599.96,No,Direct
2023-11-16,South,David Lee,Starter Bundle,Bundle,17,89.99,0.1,1376.85,No,Online
2023-11-16,West,Karen Hall,Starter Bundle,Bundle,2,89.99,0,179.98,No,Online
2023-11-16,North,Bob Smith,Accessory Pack,Accessories,1,49.99,0.05,47.49,No,Retail
2023-11-16,South,David Lee,Starter Bundle,Bundle,14,89.99,0.05,1196.87,No,Direct
2023-11-17,West,Karen Hall,CoreLink 200,Hardware,12,149.99,0,1799.88,No,Retail
2023-11-17,West,Liam Clark,Starter Bundle,Bundle,14,89.99,0,1259.86,No,Online
2023-11-17,South,David Lee,Starter Bundle,Bundle,17,89.99,0.05,1453.34,No,Retail
2023-11-17,West,Liam Clark,Accessory Pack,Accessories,20,49.99,0.1,899.82,No,Direct
2023-11-17,North,Alice Johnson,ProSuite X1,Software,15,299.99,0,4499.85,No,Direct
2023-11-17,East,Isla Moore,Accessory Pack,Accessories,17,49.99,0,849.83,No,Direct
2023-11-18,North,Carol White,CoreLink 200,Hardware,17,149.99,0,2549.83,No,Retail
2023-11-18,East,Grace Kim,Starter Bundle,Bundle,12,89.99,0.15,917.9,No,Online
2023-11-18,East,Isla Moore,DataKit Pro,Software,10,199.99,0,1999.9,No,Retail
2023-11-19,West,Karen Hall,Starter Bundle,Bundle,19,89.99,0.05,1624.32,No,Online
2023-11-20,North,Bob Smith,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Direct
